"","id","a_0","a_1","a_2","l_0","l_1","l_2","m_0","m_1","m_2","n_0","n_1","n_2","o_0","o_1","o_2","p_0","p_1","p_2","wa_0","wa_1","wa_2","wax_0","wax_1","wax_2","wsx_0","wsx_1","wsx_2","e5_0","e5_1","e5_2","h_0","h_1","h_2","s_0","s_1","s_2"
"739",739,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1.01444983437373,0.92016412680974,0.926447678248921,1.01444983437373,0.933460346038789,0.864802170325071,1,0.975160218908653,0.264817897441558,3,4,5,"H","H1","H11",0,0,1
"740",740,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,1,1.0206602014713,0.787832099168478,0.766346416854362,1.0206602014713,0.804108869062857,0.616225950567134,1,0.868783212919241,0.812309466532311,3,3,3,"H","H0","H01",0,0,0
"741",741,0,0,0,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1.02705005774144,1.5295985417522,1.39399711246254,1.02705005774144,1.57097427062782,2.18993359700812,1,0.871580002722802,0.749888314512457,3,4,3,"H","H0","H00",0,0,0
"742",742,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0.985755233532508,1.06136647415521,0.924678461846227,0.985755233532508,1.04624755659444,0.967442581342121,1,0.867362723157318,0.771765960317323,3,2,4,"H","H0","H01",0,0,0
"743",743,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1.02580058999886,0.755584266348358,0.818071058091634,1.02580058999886,0.775078786214004,0.63406952274247,1,0.87198549144083,0.790575665554028,3,4,4,"H","H0","H01",0,0,0
"744",744,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0.995726636596579,1.24495241346925,1.24905103022629,0.995726636596579,1.23963227938653,1.54836397566951,1,0.987079970312596,0.875032007211491,3,3,3,"H","H0","H00",0,0,0
"745",745,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1.0395516874231,0.720106369426839,1.06175311836975,1.0395516874231,0.748587791461792,0.794815421958081,1,0.846518704201583,0.72778752541295,3,1,2,"H","H0","H00",0,0,0
"746",746,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1.01953729962329,0.584743995852689,0.806499971498816,1.01953729962329,0.596168314502582,0.480809728654829,1,0.871756844393692,0.788547199644799,3,5,4,"H","H0","H01",0,0,0
"747",747,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.04521781867202,0.83574855707887,1.54228737299078,1.04521781867202,0.873539283788263,1.34724860719804,1,1.47349346335952,2.04200171523789,3,3,2,"H","H1","H10",0,0,0
"748",748,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0.985755233532508,0.964175776322349,0.963507428814743,0.985755233532508,0.950441317555025,0.915757270116738,1,5.23127569784952,4.5177466180818,3,2,2,"H","H0","H00",0,1,1
"749",749,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1.00840601630582,0.602110698450884,1.20589981158754,1.00840601630582,0.607172050799972,0.732188661660903,1,0.976157568880719,0.872435975951265,3,1,2,"H","H1","H10",0,0,0
"750",750,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1.02461482845302,0.838242644862808,0.735214502706016,1.02461482845302,0.858875843768113,0.631457976362183,1,0.976787874943799,5.92584580774561,3,2,1,"H","H0","H00",0,0,1
"751",751,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1,1,1,1,0.974695849991984,0.770094856328105,1.28786295904323,0.974695849991984,0.750608260563177,0.966680575531188,1,0.996622005929968,0.919268677602526,3,5,3,"H","H1","H11",0,0,0
"752",752,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.04521781867202,1.30354542802962,0.74168837646455,1.04521781867202,1.362488908825,1.01054218673737,1,1.47349346335952,0.425934098817474,3,3,3,"H","H1","H11",0,0,1
"753",753,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1.00424831650864,0.683201279764567,0.840836934051717,1.00424831650864,0.686103735040117,0.576901361012563,1,1.58440274630798,2.52904665450069,3,5,5,"H","H1","H11",0,0,0
"754",754,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0.986805622974178,1.07386965523669,1.20263577443927,0.986805622974178,1.05970061412891,1.27443386874669,1,0.86481392386148,0.752088383098013,3,3,3,"H","H0","H00",0,0,0
"755",755,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1.01953729962329,0.806991198223237,0.854449230216827,1.01953729962329,0.822757627056282,0.703004621093263,1,0.871756844393692,0.783813710350353,3,3,4,"H","H0","H01",0,0,0
"756",756,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0.975807709478632,0.678404668537848,0.85254840946057,0.975807709478632,0.661992505705529,0.564380657814066,1,0.998685542949684,0.657770583055689,3,5,5,"H","H1","H11",0,0,1
"757",757,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0.975807709478632,0.601018990747108,1.60237079897537,0.975807709478632,0.586478964714095,0.93975676727117,1,0.998685542949684,1.87016450613968,3,5,5,"H","H1","H11",0,0,1
"758",758,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1.0102423562848,1.47429453708619,0.673674654805196,1.0102423562848,1.48939478700376,1.00336751900342,1,0.340211423565735,0.329359503512738,3,5,4,"H","H1","H10",0,1,1
"759",759,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1.00829840374699,1.23172318680314,0.674432276346307,1.00829840374699,1.24194452311176,0.83760747181809,1,0.988665421974183,0.887538043048647,3,4,4,"H","H1","H10",0,0,0
"760",760,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1.02409152789567,0.58655348933943,0.751500652148453,1.02409152789567,0.600684459090152,0.45141476274169,1,0.866896959631499,0.760056055479659,3,5,5,"H","H1","H11",0,0,0
"761",761,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0.963852717221639,0.740028890895295,1.02047981714389,0.963852717221639,0.713278857311945,0.727886677882295,1,0.869084752829146,0.754627107753495,3,2,3,"H","H1","H10",0,0,0
"762",762,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0.985755233532508,1.60905565311755,0.593029193953914,0.985755233532508,1.58613503110569,0.940624378998675,1,0.867362723157318,0.781123858627193,3,1,2,"H","H0","H01",0,0,0
"763",763,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0.976690315215486,2.98187035292166,1.078375617036,0.976690315215486,2.91236389492677,3.14062221222504,1,0.846088798922177,0.726196855640371,3,5,2,"H","H0","H00",0,0,0
"764",764,1,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0.949982559988868,0.736557956723115,1.94928815021248,0.949982559988868,0.699717213307995,1.36395047240097,1,0.987575774493093,0.874669353593904,3,2,1,"H","H1","H10",0,0,0
"765",765,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1.00840601630582,1.00618253048509,0.694387078286913,1.00840601630582,1.01464051724298,0.704553264279876,1,0.976157568880719,0.849815529055777,3,3,4,"H","H1","H10",0,0,0
"766",766,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1.02580058999886,0.56081601833361,0.776619457267547,1.02580058999886,0.575285402487431,0.446777837053731,1,0.87198549144083,0.796165761057117,3,5,5,"H","H0","H01",0,0,0
"767",767,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0.920262644379937,0.767820144440913,0.985179238578852,0.920262644379937,0.70659619653138,0.696123902881497,1,0.99547364550478,0.932153461208957,3,2,3,"H","H1","H10",0,0,0
"768",768,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0.995726636596579,0.709466164436835,1.04875728419835,0.995726636596579,0.706434357693766,0.740878178439317,1,0.987079970312596,1.03860891101385,3,1,2,"H","H0","H00",0,0,0
"769",769,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.957956158940521,0.915412141577993,2.76283672572862,0.957956158940521,0.87692469899357,2.42279976407795,1,0.96528609768976,0.863430245530602,3,2,1,"H","H0","H00",0,0,0
"770",770,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1.02693693585162,2.34156616928709,0.458744837261578,1.02693693585162,2.40464078698149,1.10311654649638,1,0.868989753925616,0.74762815501163,3,5,4,"H","H0","H00",0,0,0
"771",771,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1.05642868930685,0.90309716769961,0.742288732550645,1.05642868930685,0.954057757189623,0.708186323364397,1,0.86980240205304,0.752004546981091,3,2,1,"H","H0","H00",0,0,0
"772",772,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.989819148436678,0.953269079400844,1.07603043499573,0.989819148436678,0.94356398840356,1.01530356888819,1,0.986002022140568,0.983271228264557,3,2,2,"H","H0","H00",0,0,0
"773",773,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0.991614066245504,0.766382661336432,0.728549275484778,0.991614066245504,0.75995582710787,0.553665267239874,1,0.867558704212048,0.750830622289121,3,1,1,"H","H0","H00",0,0,0
"774",774,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0.949982559988868,0.719747160090846,0.789425995472541,0.949982559988868,0.68374724968782,0.539767853236419,1,0.987575774493093,0.899926979050807,3,5,5,"H","H1","H11",0,0,0
"775",775,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0.975807709478632,0.721774839062545,0.766729396413719,0.975807709478632,0.70431345246493,0.540017828294499,1,0.998685542949684,1.07745824162562,3,5,5,"H","H1","H11",0,0,0
"776",776,1,1,1,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1.01335565590765,0.600827156672309,0.754880222250038,1.01335565590765,0.608851597436794,0.459610029190378,1,0.962189348280331,0.874040285037193,3,5,5,"H","H1","H11",0,0,0
"777",777,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1.03880998737184,0.735442020386299,1.33013220582224,1.03880998737184,0.76398451591021,1.01620040936168,1,0.368855552909177,0.542332278923712,3,5,3,"H","H1","H11",0,1,1
"778",778,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1.02580058999886,0.56081601833361,0.552053674166174,1.02580058999886,0.575285402487431,0.317588420137353,1,0.87198549144083,0.796165761057117,3,5,2,"H","H0","H01",0,0,0
"779",779,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1.00984659527455,0.691102728801971,0.670706299565805,1.00984659527455,0.69790773766562,0.468091116168051,1,0.846936996556319,0.739037510959559,3,4,5,"H","H0","H01",0,0,0
"780",780,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1.00840601630582,1.60270569553209,1.22011063079949,1.00840601630582,1.61617806574217,1.97191603927697,1,0.976157568880719,1.04862777301899,3,2,4,"H","H1","H11",0,0,0
"781",781,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1.00732478296595,1.01514553796432,0.853843983463843,1.00732478296595,1.02258125870877,0.873124855351364,1,0.963090272519314,0.975869521403531,3,3,5,"H","H1","H11",0,0,0
"782",782,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1.02461482845302,0.785777765548595,0.744073669625167,1.02461482845302,0.805119550449772,0.599068258390126,1,0.976787874943799,0.960229518394564,3,1,1,"H","H0","H00",0,0,0
"783",783,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0.981461242507494,0.789309849251428,0.977242778283152,0.981461242507494,0.774677025369709,0.757047528544422,1,0.997521955344799,0.921228007783718,3,4,4,"H","H1","H11",0,0,0
"784",784,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1.05642868930685,1.70085825136019,0.660463335010475,1.05642868930685,1.79683545318118,1.1867439358731,1,0.86980240205304,0.930984211931118,3,1,2,"H","H0","H01",0,0,0
"785",785,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1.03032314162228,0.748971727859721,0.696046214560771,1.03032314162228,0.771682903634697,0.537126963916195,1,0.866705861699071,0.745808834972739,3,2,4,"H","H1","H10",0,0,0
"786",786,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1.05642868930685,0.869688886340049,1.36808441463037,1.05642868930685,0.918764290300948,1.25694710627966,1,0.86980240205304,0.757796324378834,3,2,3,"H","H0","H00",0,0,0
"787",787,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1.0576307776508,0.672086827319263,0.817658090077495,1.0576307776508,0.710819713826528,0.581207489596831,1,0.867017729861433,0.756062792434646,3,1,1,"H","H0","H00",0,0,0
"788",788,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0.986805622974178,0.753568633939102,0.652095104722021,0.986805622974178,0.743625765268077,0.48491472127648,1,0.86481392386148,0.752424026450552,3,1,3,"H","H0","H00",0,0,0
"789",789,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1.00840601630582,1.60492931250258,0.687056479541472,1.00840601630582,1.61842037447317,1.11194620490373,1,0.976157568880719,0.873297724195925,3,5,4,"H","H1","H10",0,0,0
"790",790,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,1,1,1,0.986805622974178,0.813794907439984,1.14756718615436,0.986805622974178,0.803057390609527,0.921562310062235,1,0.86481392386148,0.75469035622268,3,2,2,"H","H0","H00",0,0,0
"791",791,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0.975707046098489,0.691070941225833,0.907835097359927,0.975707046098489,0.67428278670796,0.612137579319143,1,1.01327819671307,0.923092806319684,3,2,2,"H","H1","H10",0,0,0
"792",792,1,0,1,0,1,1,0,1,0,1,0,1,0,1,1,0,0,1,1.03880998737184,0.832148902861287,0.549876211709316,1.03880998737184,0.864444591272823,0.475337517081708,1,1.47819543346023,1.72154805936795,3,3,5,"H","H1","H10",0,0,1
"793",793,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0.963482165688961,1.66733313789619,1.23609981671369,0.963482165688961,1.60644574262519,1.98572728801949,1,0.966210043230901,0.854788898403188,3,4,3,"H","H0","H00",0,0,0
"794",794,1,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1.00840601630582,0.65688070288551,1.97267373288082,1.00840601630582,0.662402452784946,1.30670391920469,1,0.976157568880719,0.870138894175628,3,1,1,"H","H1","H10",0,0,0
"795",795,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1.01953729962329,0.806991198223237,0.855280605003382,1.01953729962329,0.822757627056282,0.703688641039844,1,0.871756844393692,0.783813710350353,3,3,4,"H","H0","H01",0,0,0
"796",796,0,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1.0259134695953,1.18440675975605,0.58778051024173,1.0259134695953,1.21509884831346,0.714211421055822,1,0.87485297402564,0.80682129675364,3,3,3,"H","H0","H00",0,0,0
"797",797,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1.02580058999886,1.21781545549615,0.79460951279708,1.02580058999886,1.24923581275768,0.992654660544045,1,0.87198549144083,0.801183174469339,3,2,5,"H","H0","H01",0,0,0
"798",798,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,1.03880998737184,1.00149154127697,0.767853169537042,1.03880998737184,1.04035941534693,0.798843274531843,1,0.368855552909177,0.516245893759294,3,3,5,"H","H1","H11",0,1,1
"799",799,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0.981461242507494,0.826269077881992,0.91219633929927,0.981461242507494,0.810951075823581,0.739746602717076,1,0.997521955344799,0.248947935553381,3,4,5,"H","H1","H11",0,0,1
"800",800,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1.01335565590765,0.810157716307471,1.43320291652864,1.01335565590765,0.820977903997398,1.17662792641464,1,1.26238905107968,1.44812308105202,3,4,3,"H","H1","H11",0,1,1
"801",801,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0.975807709478632,0.678404668537848,0.757185257555094,0.975807709478632,0.661992505705529,0.501250965932183,1,0.998685542949684,1.09280870140931,3,5,5,"H","H1","H11",0,0,0
"802",802,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1.01444983437373,1.4678478311769,0.944322689346173,1.01444983437373,1.48905798922324,1.4061512449757,1,0.975160218908653,0.866865494828964,3,5,3,"H","H1","H10",0,0,0
"803",803,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0.971008044047679,0.833042761091524,0.687080038122297,0.971008044047679,0.808891222055559,0.555773011686725,1,0.846051247836397,0.734465489529369,3,3,5,"H","H0","H01",0,0,0
"804",804,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0.976867743603744,3.25385436766345,0.435510944046742,0.976867743603744,3.17858537415458,1.38430871703123,1,0.35250787294431,0.134168734867307,3,1,2,"H","H1","H11",0,1,1
"805",805,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0102423562848,0.89980354622318,0.769441178264858,1.0102423562848,0.909019654729928,0.69943715420131,1,0.340211423565735,0.267287059375178,3,3,2,"H","H1","H10",0,1,1
"806",806,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0.949982559988868,0.891613281268676,1.55384495550309,0.949982559988868,0.847017067459692,1.31613319749726,1,0.987575774493093,0.810520812520025,3,4,3,"H","H1","H11",0,0,1
"807",807,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0.985755233532508,0.964175776322349,3.20555222718404,0.985755233532508,0.950441317555025,3.04668928229624,1,0.867362723157318,0.749057254008813,3,2,1,"H","H0","H00",0,0,0
"808",808,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1.0102423562848,1.79745095672126,0.353947835401392,1.0102423562848,1.81586108982446,0.64272010213298,1,0.340211423565735,0.0583713808005919,3,2,1,"H","H1","H11",0,1,1
"809",809,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0.986805622974178,0.753568633939102,1.36578436002017,0.986805622974178,0.743625765268077,1.01563243991117,1,0.86481392386148,0.752424026450552,3,1,3,"H","H0","H00",0,0,0
"810",810,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0.976867743603744,1.02038782725496,1.09946274044072,0.976867743603744,0.99678395441128,1.09592681814436,1,0.35250787294431,0.062820386585051,3,3,4,"H","H1","H11",0,1,1
"811",811,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0.97479629776336,0.586007859718554,1.00680951313523,0.97479629776336,0.571238292113877,0.575128146767375,1,0.983440198284962,1.91461274184157,3,5,4,"H","H1","H11",0,0,1
"812",812,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1.04521781867202,1.22565584633291,1.32773059230843,1.04521781867202,1.28107733014669,1.70092556234857,1,0.37041562363308,0.538862160957434,3,4,2,"H","H1","H10",0,1,1
"813",813,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0.991614066245504,1.11503147332925,1.08627157730019,0.991614066245504,1.10568089325973,1.20106972791193,1,0.867558704212048,0.750617124576585,3,3,2,"H","H0","H00",0,0,0
"814",814,1,0,1,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0.976867743603744,0.556138340280704,4.26520516831134,0.976867743603744,0.543273605601543,2.31717339041884,1,1.53202614774998,1.47265943026694,3,1,1,"H","H1","H10",0,0,0
"815",815,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1.03032314162228,0.667289991331891,6.46809843611703,1.03032314162228,0.68752432024218,4.44697498055087,1,0.866705861699071,0.750845801603803,3,2,1,"H","H1","H10",0,0,0
"816",816,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0.985755233532508,0.804347864759794,0.973046134642594,0.985755233532508,0.792890117267665,0.771518663803615,1,0.867362723157318,0.750826318037699,3,1,2,"H","H0","H00",0,0,0
"817",817,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,0.949982559988868,0.719747160090846,1.01759672857476,0.949982559988868,0.68374724968782,0.695778964454318,1,0.987575774493093,0.899926979050807,3,5,4,"H","H1","H11",0,0,0
"818",818,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0.995726636596579,1.24495241346925,0.792947398600364,0.995726636596579,1.23963227938653,0.982963191160586,1,0.987079970312596,0.875032007211491,3,3,1,"H","H0","H00",0,0,0
"819",819,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1.02461482845302,1.12317488843962,2.21751517310243,1.02461482845302,1.1508216456413,2.55196446074429,1,0.976787874943799,0.84402339775064,3,3,1,"H","H0","H00",0,0,0
"820",820,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1.02461482845302,0.706179398842649,0.849498111425249,1.02461482845302,0.723561883602219,0.61466445361938,1,1.14376391986652,1.17236265254278,3,1,1,"H","H0","H00",0,1,1
"821",821,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0.986805622974178,1.12590358186849,0.727733423938467,0.986805622974178,1.1110479855146,0.808546754658472,1,0.86481392386148,0.904531006797262,3,2,5,"H","H0","H01",0,0,0
"822",822,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.04521781867202,0.768202844371702,0.64205210545005,1.04521781867202,0.80293930129183,0.515528868943012,1,0.37041562363308,0.144404530682212,3,2,1,"H","H1","H10",0,1,1
"823",823,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0.985755233532508,1.37230953082824,0.596069244886648,0.985755233532508,1.35276130204047,0.806339407819144,1,0.867362723157318,0.749747888824292,3,4,3,"H","H0","H00",0,0,0
"824",824,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0.991614066245504,1.4800319359306,1.66917139430165,0.991614066245504,1.46762048616135,2.4497101331916,1,0.867558704212048,0.750998657487783,3,4,3,"H","H0","H00",0,0,0
"825",825,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0.976690315215486,0.891703658356783,0.913435404465931,0.976690315215486,0.870918327159288,0.795527634425536,1,0.846088798922177,0.726226589708092,3,2,2,"H","H0","H00",0,0,0
"826",826,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1.0102423562848,0.759364395732905,2.34288414678754,1.0102423562848,0.767142076423996,1.79732500918746,1,0.340211423565735,0.119535754531489,3,5,2,"H","H1","H11",0,1,1
"827",827,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.989819148436678,1.03882283769785,1.37008475228092,0.989819148436678,1.02824673658666,1.40878517538,1,0.986002022140568,0.992837223772243,3,3,1,"H","H0","H00",0,0,0
"828",828,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0.985755233532508,0.964175776322349,0.743279723403479,0.985755233532508,0.950441317555025,0.706443759623537,1,0.867362723157318,0.749057254008813,3,2,1,"H","H0","H00",0,0,0
"829",829,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1.01953729962329,1.01287399639676,0.953263707452956,1.01953729962329,1.03266281914501,0.98439998752699,1,0.871756844393692,0.78985700632184,3,2,4,"H","H0","H01",0,0,0
"830",830,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0.975807709478632,0.678404668537848,0.919124849802019,0.975807709478632,0.661992505705529,0.608453762376656,1,0.998685542949684,1.09280870140931,3,5,4,"H","H1","H11",0,0,0
"831",831,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0.991614066245504,1.09462884802533,1.00064803066099,0.991614066245504,1.08544936302003,1.08615276748822,1,0.867558704212048,0.785186855453949,3,2,3,"H","H0","H01",0,0,0
"832",832,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1.00840601630582,1.01228597413732,0.679821661456931,1.00840601630582,1.02079526654207,0.693958734108003,1,0.976157568880719,0.869115082480383,3,3,4,"H","H1","H10",0,0,0
"833",833,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1.01444983437373,0.794005222213571,0.784904453131522,1.01444983437373,0.805478466166434,0.632223634995583,1,1.15571125381099,1.36434841115101,3,4,5,"H","H1","H11",0,1,1
"834",834,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0.991719656539516,0.94462056325596,0.755513216423555,0.991719656539516,0.936798780552364,0.707763859836781,1,0.870016519733503,0.753300800777084,3,2,1,"H","H0","H00",0,0,0
"835",835,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0.986805622974178,1.1334227466205,1.96842318418225,0.986805622974178,1.11846793957194,2.20161822301796,1,0.86481392386148,0.746990372175469,3,3,4,"H","H0","H00",0,0,0
"836",836,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0.949982559988868,0.568270126569557,0.66370067106659,0.949982559988868,0.539846709603746,0.358296623437097,1,0.987575774493093,1.03374214635997,3,1,1,"H","H1","H10",0,0,0
"837",837,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1.03880998737184,0.804113611992482,0.982079451329518,1.03880998737184,0.835321251119434,0.82035183598326,1,0.368855552909177,1.69214415845917,3,4,4,"H","H1","H11",0,1,1
"838",838,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1.02461482845302,2.00288794188444,0.483561323063812,1.02461482845302,2.05218868498455,0.992359075687712,1,0.976787874943799,1.6468909872806,3,1,1,"H","H0","H01",0,0,0
"839",839,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1.00840601630582,0.729248871815111,1.06042653522218,1.00840601630582,0.735378949722591,0.779815351729651,1,0.976157568880719,1.02876928894159,3,5,4,"H","H1","H11",0,0,0
"840",840,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0.975807709478632,0.581672460600586,0.840409779924616,0.975807709478632,0.567600471445457,0.477016987292585,1,1.00701052460889,0.939571916164277,3,5,5,"H","H1","H11",0,1,1
"841",841,0,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0.957956158940521,1.21591648803814,0.607325547743652,0.957956158940521,1.16479468847346,0.707409572186043,1,0.96528609768976,0.949045093631724,3,2,2,"H","H0","H01",0,0,0
"842",842,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1.02580058999886,0.78916983521441,0.997587594624175,1.02580058999886,0.809530882572248,0.807577965919234,1,0.87198549144083,0.763959761322257,3,1,2,"H","H0","H00",0,0,0
"843",843,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,1.0259134695953,0.710367298061421,0.854191125231992,1.0259134695953,0.728775379441232,0.622513461406277,1,0.87485297402564,0.799405123847032,3,4,4,"H","H0","H01",0,0,0
"844",844,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0.949982559988868,1.05951577365225,0.833970383033863,0.949982559988868,1.00652150700275,0.839409126726908,1,0.987575774493093,2.17518160093609,3,3,4,"H","H1","H11",0,0,1
"845",845,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.976867743603744,0.646866841076122,1.34281094860636,0.976867743603744,0.631903351454113,0.848526738793634,1,1.53202614774998,2.33640243976444,3,1,3,"H","H1","H10",0,0,0
"846",846,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0.949982559988868,0.891613281268676,0.928539475715453,0.949982559988868,0.847017067459692,0.786488783741063,1,1.07128581573213,1.11164002503746,3,4,5,"H","H1","H11",0,1,1
